hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,non_block,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),loadfactor 1,loadfactor 2
582,2095200,25672241,35045,11258,0,0,15680,19365,0,0,0,0,0,0,100,0,33661,23822616,11249,15923978,11249,0,11249,0,0,0,0,0,0,100,0,22412,11018,11018,11018,188,11018,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,126699,21412,1.75922e+13,2.98853
583,2098800,25714892,42651,13458,0,0,19278,23373,0,0,0,0,0,0,100,0,29882,23852154,13472,15945483,13472,0,13472,0,0,0,0,0,0,100,0,16410,8033,8033,8033,172,8033,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,132138,26679,1.75922e+13,3.00138
584,2102400,25759304,44412,13662,1,0,20723,23688,1,0,0,0,2.25164e-05,0,99.9977,0,39238,23890742,13660,15971607,13660,0,13660,0,0,0,0,0,0,100,0,25578,12464,12464,12464,325,12464,0,0,0,0,0,0,0,0,0,100,0,1.20482e-05,0,99.9988,0,133334,27550,1.75922e+13,3.01441
585,2106000,25803793,44489,13874,0,0,21123,23366,0,0,0,0,0,0,100,0,30455,23920731,13873,15993538,13873,0,13873,0,0,0,0,0,0,100,0,16582,8058,8058,8058,233,8058,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,139149,33132,1.75922e+13,3.02764
586,2109600,25846115,42322,13052,0,0,19748,22574,0,0,0,0,0,0,100,0,29178,23949613,13048,16014503,13048,0,13048,0,0,0,0,0,0,100,0,16130,7917,7917,7917,148,7917,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,144280,38115,1.75922e+13,3.04008
587,2113200,25891414,45299,14611,0,0,20666,24633,0,0,0,0,0,0,100,0,46863,23995668,14615,16044838,14615,0,14615,0,0,0,0,0,0,100,0,32248,15720,15720,15720,404,15720,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,143175,36606,1.75922e+13,3.05402
588,2116800,25938680,47266,15054,0,0,21924,25342,0,0,0,0,0,0,100,0,30080,24025124,15038,16067085,15038,0,15038,0,0,0,0,0,0,100,0,15042,7209,7209,7209,312,7209,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,151004,44123,1.75922e+13,3.06836
589,2120400,25991621,52941,16655,0,0,25025,27916,0,0,0,0,0,0,100,0,52891,24077367,16653,16101533,16653,0,16653,0,0,0,0,0,0,100,0,36238,17795,17795,17795,324,17795,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,149862,42657,1.75922e+13,3.08424
590,2124000,26050532,58911,18342,0,0,27629,31282,0,0,0,0,0,0,100,0,41685,24118342,18337,16131189,18337,0,18337,0,0,0,0,0,0,100,0,23348,11319,11319,11319,355,11319,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,156880,49320,1.75922e+13,3.10173
591,2127600,26106647,56115,18132,0,0,25435,30680,0,0,0,0,0,0,100,0,55157,24172645,18133,16167407,18133,0,18133,0,0,0,0,0,0,100,0,37024,18085,18085,18085,427,18085,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,156928,48941,1.75922e+13,3.11902
592,2131200,26166949,60302,19225,0,0,28284,32018,0,0,0,0,0,0,100,0,62195,24234352,19215,16207868,19215,0,19215,0,0,0,0,0,0,100,0,42980,21246,21246,21246,244,21246,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,154897,46666,1.75922e+13,3.13735
593,2134800,26225889,58940,19025,1,0,27035,31904,1,0,0,0,1.69664e-05,0,99.9983,0,72879,24306831,19021,16253618,19021,0,19021,0,0,0,0,0,0,100,0,53858,26729,26729,26729,200,26729,0,0,0,0,0,0,0,0,0,100,0,7.60925e-06,0,99.9992,0,147189,38758,1.75922e+13,3.15549
594,2138400,26282696,56807,17828,0,0,26339,30468,0,0,0,0,0,0,100,0,44780,24350857,17816,16284539,17816,0,17816,0,0,0,0,0,0,100,0,26964,13105,13105,13105,377,13105,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,151900,43092,1.75922e+13,3.17248
595,2142000,26332751,50055,15779,0,0,23221,26834,0,0,0,0,0,0,100,0,32149,24382248,15773,16308121,15773,0,15773,0,0,0,0,0,0,100,0,16376,7809,7809,7809,379,7809,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,159864,50677,1.75922e+13,3.18752
596,2145600,26383342,50591,15865,0,0,23677,26914,0,0,0,0,0,0,100,0,51142,24432734,15870,16341299,15870,0,15870,0,0,0,0,0,0,100,0,35272,17308,17308,17308,328,17308,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,158426,48911,1.75922e+13,3.20266
597,2149200,26432489,49147,15274,0,0,22687,26460,0,0,0,0,0,0,100,0,55719,24487691,15267,16376411,15267,0,15267,0,0,0,0,0,0,100,0,40452,19845,19845,19845,381,19845,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,153848,43952,1.75922e+13,3.21722
598,2152800,26477087,44598,14062,0,0,20431,24167,0,0,0,0,0,0,100,0,43847,24531008,14053,16405096,14053,0,14053,0,0,0,0,0,0,100,0,29794,14632,14632,14632,265,14632,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,153269,43108,1.75922e+13,3.23062
599,2156400,26515412,38325,12259,0,0,17546,20779,0,0,0,0,0,0,100,0,42874,24573498,12254,16432468,12254,0,12254,0,0,0,0,0,0,100,0,30620,15118,15118,15118,192,15118,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,150405,40052,1.75922e+13,3.2423
600,2160000,26550373,34961,11235,0,0,15983,18978,0,0,0,0,0,0,100,0,35424,24608470,11246,16455577,11246,0,11246,0,0,0,0,0,0,100,0,24178,11863,11863,11864,225,11863,1,0,0,0,0,0,0,0,0,100,0,0,0,100,0,149788,39210,1.75922e+13,3.25303
601,2163600,26580519,30146,9819,0,0,13821,16325,0,0,0,0,0,0,100,0,49770,24657836,9810,16485165,9810,0,9810,0,0,0,0,0,0,100,0,39960,19778,19778,19778,202,19778,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,139820,29040,1.75922e+13,3.26239
602,2167200,26610249,29730,9934,1,0,12895,16834,1,0,0,0,3.36361e-05,0,99.9966,0,41252,24698790,9938,16510611,9938,0,9938,0,0,0,0,0,0,100,0,31314,15508,15508,15508,149,15508,0,0,0,0,0,0,0,0,0,100,0,1.41475e-05,0,99.9986,0,134250,23321,1.75922e+13,3.27186
603,2170800,26639290,29041,9080,0,0,13042,15999,0,0,0,0,0,0,100,0,32383,24730891,9081,16531202,9081,0,9081,0,0,0,0,0,0,100,0,23302,11510,11510,11510,141,11510,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,131821,20751,1.75922e+13,3.28052
604,2174400,26670707,31417,9784,0,0,14517,16900,0,0,0,0,0,0,100,0,28848,24759333,9776,16550311,9776,0,9776,0,0,0,0,0,0,100,0,19072,9333,9333,9333,203,9333,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,132264,20991,1.75922e+13,3.28985
605,2178000,26699872,29165,9362,0,0,13439,15726,0,0,0,0,0,0,100,0,33872,24792999,9366,16571827,9366,0,9366,0,0,0,0,0,0,100,0,24506,12150,12150,12150,103,12150,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,129480,18104,1.75922e+13,3.29878
606,2181600,26732870,32998,10245,0,0,15410,17588,0,0,0,0,0,0,100,0,32202,24825071,10242,16592984,10242,0,10242,0,0,0,0,0,0,100,0,21960,10915,10915,10915,65,10915,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,128807,17366,1.75922e+13,3.30855
607,2185200,26773211,40341,12580,0,0,18513,21828,0,0,0,0,0,0,100,0,27137,24852012,12575,16612742,12575,0,12575,0,0,0,0,0,0,100,0,14562,7183,7183,7183,98,7183,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,134199,22660,1.75922e+13,3.32054
608,2188800,26813378,40167,12367,0,0,18491,21676,0,0,0,0,0,0,100,0,46574,24898342,12612,16642213,12612,0,12612,0,0,0,0,0,0,100,0,33962,16859,16859,16859,122,16859,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,129952,18291,1.75922e+13,3.33257
609,2192400,26861454,48076,13253,0,0,23204,24872,0,0,0,0,0,0,100,0,35838,24933916,15608,16667804,15608,0,15608,0,0,0,0,0,0,100,0,20230,9983,9983,9983,132,9983,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,135577,23784,1.75922e+13,3.34745
610,2196000,26909429,47975,14556,0,0,23265,24710,0,0,0,0,0,0,100,0,43905,24977553,14797,16697021,14797,0,14797,0,0,0,0,0,0,100,0,29108,14420,14420,14420,134,14420,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,135954,24027,1.75922e+13,3.36156
611,2199600,26956845,47416,14459,0,0,21454,25962,0,0,0,0,0,0,100,0,43569,25020700,14447,16725818,14447,0,14447,0,0,0,0,0,0,100,0,29122,14350,14350,14350,211,14350,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,136051,23913,1.75922e+13,3.37534
612,2203200,27000432,43587,13809,0,0,19869,23718,0,0,0,0,0,0,100,0,33401,25053395,13793,16749062,13793,0,13793,0,0,0,0,0,0,100,0,19608,9451,9451,9451,353,9451,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,140393,27902,1.75922e+13,3.38849
613,2206800,27047783,47351,15119,0,0,21707,25644,0,0,0,0,0,0,100,0,30146,25083111,15110,16771475,15110,0,15110,0,0,0,0,0,0,100,0,15036,7303,7303,7303,215,7303,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,148200,35494,1.75922e+13,3.4029
614,2210400,27098896,51113,15874,0,0,23649,27464,0,0,0,0,0,0,100,0,49343,25131824,15893,16803778,15893,0,15893,0,0,0,0,0,0,100,0,33450,16410,16410,16410,315,16410,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,147683,34662,1.75922e+13,3.41806
615,2214000,27150355,51459,16679,0,0,23827,27632,0,0,0,0,0,0,100,0,43479,25174725,16679,16833568,16679,0,16679,0,0,0,0,0,0,100,0,26800,13111,13111,13111,289,13111,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,151251,37941,1.75922e+13,3.43397
616,2217600,27201200,50845,16351,0,0,23638,27207,0,0,0,0,0,0,100,0,51899,25226058,16341,16867405,16341,0,16341,0,0,0,0,0,0,100,0,35558,17496,17496,17496,283,17496,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,150096,36503,1.75922e+13,3.44955
617,2221200,27254748,53548,16943,0,0,24886,28662,0,0,0,0,0,0,100,0,54745,25280411,16951,16903057,16951,0,16951,0,0,0,0,0,0,100,0,37794,18701,18701,18701,196,18701,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,148346,34557,1.75922e+13,3.46572
618,2224800,27306472,51724,16632,0,0,24498,27226,0,0,0,0,0,0,100,0,43696,25323599,16622,16932962,16622,0,16622,0,0,0,0,0,0,100,0,27074,13283,13283,13283,254,13283,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,151685,37642,1.75922e+13,3.48157
619,2228400,27356105,49633,16038,0,0,22746,26887,0,0,0,0,0,0,100,0,48943,25372000,16039,16965182,16039,0,16039,0,0,0,0,0,0,100,0,32904,16181,16181,16181,271,16181,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,151543,37229,1.75922e+13,3.49687
620,2232000,27404985,48880,15707,1,0,22642,26237,1,0,0,0,2.04583e-05,0,99.998,0,46229,25417725,15709,16995899,15709,0,15709,0,0,0,0,0,0,100,0,30520,15008,15008,15008,252,15008,0,0,0,0,0,0,0,0,0,100,0,1.05703e-05,0,99.9989,0,152244,37678,1.75922e+13,3.51185
621,2235600,27455178,50193,15412,1,0,22668,27524,1,0,0,0,1.99231e-05,0,99.998,0,61856,25478945,15414,17034216,15414,0,15414,0,0,0,0,0,0,100,0,46442,22903,22903,22903,318,22903,0,0,0,0,0,0,0,0,0,100,0,8.97561e-06,0,99.9991,0,144755,29871,1.75922e+13,3.52655
622,2239200,27501003,45825,14916,0,0,20321,25504,0,0,0,0,0,0,100,0,52759,25531202,14917,17067803,14917,0,14917,0,0,0,0,0,0,100,0,37842,18670,18670,18670,251,18670,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,141002,25867,1.75922e+13,3.54077
623,2242800,27543656,42653,13652,0,0,19576,23077,0,0,0,0,0,0,100,0,40456,25571274,13648,17094663,13648,0,13648,0,0,0,0,0,0,100,0,26808,13212,13212,13212,192,13212,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,141438,26111,1.75922e+13,3.55379
624,2246400,27580575,36919,11787,0,0,17244,19675,0,0,0,0,0,0,100,0,36421,25607307,11795,17118577,11795,0,11795,0,0,0,0,0,0,100,0,24626,12119,12119,12119,194,12119,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,141114,25593,1.75922e+13,3.56504
625,2250000,27609047,28472,9287,0,0,13279,15193,0,0,0,0,0,0,100,0,20821,25627712,9287,17133423,9287,0,9287,0,0,0,0,0,0,100,0,11534,5559,5559,5559,208,5559,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,144842,29113,1.75922e+13,3.57389
626,2253600,27640144,31097,9963,1,0,14446,16650,1,0,0,0,3.21574e-05,0,99.9968,0,40960,25668248,9960,17158671,9960,0,9960,0,0,0,0,0,0,100,0,31000,15288,15288,15288,212,15288,0,0,0,0,0,0,0,0,0,100,0,1.396e-05,0,99.9986,0,139514,23573,1.75922e+13,3.58339
627,2257200,27665291,25147,8279,0,0,11106,14041,0,0,0,0,0,0,100,0,11957,25679979,8283,17168678,8283,0,8283,0,0,0,0,0,0,100,0,3674,1724,1724,1724,113,1724,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,146073,30019,1.75922e+13,3.59129
628,2260800,27693186,27895,9050,0,0,12955,14940,0,0,0,0,0,0,100,0,43164,25722757,9050,17194592,9050,0,9050,0,0,0,0,0,0,100,0,34114,16864,16864,16864,193,16864,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,138259,22012,1.75922e+13,3.59992
629,2264400,27719580,26394,8461,0,0,11867,14527,0,0,0,0,0,0,100,0,23351,25745886,8459,17210386,8459,0,8459,0,0,0,0,0,0,100,0,14892,7335,7335,7335,111,7335,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,139383,23025,1.75922e+13,3.60799
630,2268000,27753568,33988,10792,0,0,15817,18171,0,0,0,0,0,0,100,0,32088,25777836,10794,17231758,10794,0,10794,0,0,0,0,0,0,100,0,21294,10578,10578,10578,69,10578,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,139599,23172,1.75922e+13,3.61828
631,2271600,27792308,38740,12411,0,0,17742,20998,0,0,0,0,0,0,100,0,32083,25809609,12405,17253847,12405,0,12405,0,0,0,0,0,0,100,0,19678,9684,9684,9684,155,9684,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,142320,25738,1.75922e+13,3.63011
632,2275200,27832278,39970,12700,0,0,18878,21092,0,0,0,0,0,0,100,0,38520,25847941,12696,17279361,12696,0,12696,0,0,0,0,0,0,100,0,25824,12818,12818,12818,94,12818,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,142198,25522,1.75922e+13,3.64222
633,2278800,27877755,45477,14574,0,0,21052,24425,0,0,0,0,0,0,100,0,46095,25893714,14573,17309534,14573,0,14573,0,0,0,0,0,0,100,0,31522,15600,15600,15600,161,15600,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,141171,24334,1.75922e+13,3.65612
634,2282400,27924861,47106,14973,0,0,21811,25295,0,0,0,0,0,0,100,0,42332,25935654,14980,17337994,14980,0,14980,0,0,0,0,0,0,100,0,27352,13480,13480,13480,196,13480,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,142671,25638,1.75922e+13,3.67041
635,2286000,27969841,44980,14446,0,0,20725,24255,0,0,0,0,0,0,100,0,50991,25986253,14433,17370510,14433,0,14433,0,0,0,0,0,0,100,0,36558,18083,18083,18083,196,18083,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,139021,21792,1.75922e+13,3.68417
636,2289600,28013420,43579,14067,0,0,19977,23602,0,0,0,0,0,0,100,0,34032,26019725,14072,17394282,14072,0,14072,0,0,0,0,0,0,100,0,19960,9700,9700,9700,280,9700,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,143393,25884,1.75922e+13,3.69759
637,2293200,28063701,50281,16181,0,0,23155,27126,0,0,0,0,0,0,100,0,51635,26070764,16187,17427895,16187,0,16187,0,0,0,0,0,0,100,0,35448,17426,17426,17426,298,17426,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,142154,24347,1.75922e+13,3.71303
638,2296800,28115425,51724,16348,0,0,24030,27694,0,0,0,0,0,0,100,0,48495,26118895,16345,17460133,16345,0,16345,0,0,0,0,0,0,100,0,32150,15893,15893,15893,182,15893,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,142606,24617,1.75922e+13,3.72861
639,2300400,28175916,60491,19488,2,0,27960,32529,2,0,0,0,3.30628e-05,0,99.9967,0,66969,26185174,19473,17503009,19473,0,19473,0,0,0,0,0,0,100,0,47496,23403,23403,23403,345,23403,0,0,0,0,0,0,0,0,0,100,0,1.57766e-05,0,99.9984,0,138676,20342,1.75922e+13,3.74719
640,2304000,28228382,52466,16648,0,0,24472,27994,0,0,0,0,0,0,100,0,31777,26216203,16651,17526849,16651,0,16651,0,0,0,0,0,0,100,0,15126,7189,7189,7189,374,7189,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,148138,29430,1.75922e+13,3.76307
641,2307600,28280852,52470,16816,0,0,24392,28078,0,0,0,0,0,0,100,0,53374,26268923,16816,17561617,16816,0,16816,0,0,0,0,0,0,100,0,36558,17952,17952,17952,327,17952,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,147002,27967,1.75922e+13,3.7791
642,2311200,28334375,53523,17103,0,0,25271,28252,0,0,0,0,0,0,100,0,39392,26307819,17114,17589622,17114,0,17114,0,0,0,0,0,0,100,0,22278,10891,10891,10891,248,10891,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,153225,33942,1.75922e+13,3.79542
643,2314800,28386972,52597,17007,0,0,24417,28180,0,0,0,0,0,0,100,0,55490,26362837,17006,17625634,17006,0,17006,0,0,0,0,0,0,100,0,38484,19006,19006,19006,236,19006,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,151225,31706,1.75922e+13,3.81164
644,2318400,28433400,46428,15524,0,0,21285,25143,0,0,0,0,0,0,100,0,26531,26388696,15511,17646319,15511,0,15511,0,0,0,0,0,0,100,0,11020,5174,5174,5174,336,5174,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,161562,41707,1.75922e+13,3.82643
645,2322000,28479880,46480,15010,0,0,21764,24716,0,0,0,0,0,0,100,0,50227,26438059,15007,17678504,15007,0,15007,0,0,0,0,0,0,100,0,35220,17178,17178,17178,432,17178,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,159391,39104,1.75922e+13,3.84075
646,2325600,28523809,43929,14444,0,0,19977,23952,0,0,0,0,0,0,100,0,61100,26498785,14456,17716095,14456,0,14456,0,0,0,0,0,0,100,0,46644,23135,23135,23135,187,23135,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,150712,30238,1.75922e+13,3.85453
647,2329200,28564181,40372,13002,0,0,18937,21435,0,0,0,0,0,0,100,0,50472,26548695,12990,17747545,12990,0,12990,0,0,0,0,0,0,100,0,37482,18460,18460,18460,281,18460,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,145242,24487,1.75922e+13,3.86692
648,2332800,28598399,34218,10897,1,0,16061,18156,1,0,0,0,2.92244e-05,0,99.9971,0,25177,26573432,10913,17765370,10913,0,10913,0,0,0,0,0,0,100,0,14264,6912,6912,6912,220,6912,0,0,0,0,0,0,0,0,0,100,0,1.69621e-05,0,99.9983,0,149243,28268,1.75922e+13,3.87733
649,2336400,28627255,28856,9202,0,0,13250,15606,0,0,0,0,0,0,100,0,27331,26600427,9201,17783468,9201,0,9201,0,0,0,0,0,0,100,0,18130,8897,8897,8897,168,8897,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,149547,28404,1.75922e+13,3.8861
650,2340000,28651034,23779,7699,0,0,10526,13253,0,0,0,0,0,0,100,0,13415,26613616,7699,17793912,7699,0,7699,0,0,0,0,0,0,100,0,5716,2745,2745,2745,113,2745,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,154501,33245,1.75922e+13,3.89345
651,2343600,28679725,28691,9129,3,0,13357,15331,3,0,0,0,0.000104562,0,99.9895,0,44002,26657350,9128,17820343,9128,0,9128,0,0,0,0,0,0,100,0,34874,17303,17303,17303,134,17303,0,0,0,0,0,0,0,0,0,100,0,4.14222e-05,0,99.9959,0,146326,24936,1.75922e+13,3.90215
652,2347200,28708551,28826,9219,1,0,13302,15523,1,0,0,0,3.46909e-05,0,99.9965,0,39451,26696477,9213,17844513,9213,0,9213,0,0,0,0,0,0,100,0,30238,14957,14957,14957,162,14957,0,0,0,0,0,0,0,0,0,100,0,1.47161e-05,0,99.9985,0,140582,19030,1.75922e+13,3.91094
653,2350800,28741527,32976,10413,0,0,15348,17628,0,0,0,0,0,0,100,0,27774,26723833,10422,17863402,10422,0,10422,0,0,0,0,0,0,100,0,17352,8467,8467,8467,209,8467,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,142537,20776,1.75922e+13,3.92088
654,2354400,28780168,38641,12432,0,0,17823,20818,0,0,0,0,0,0,100,0,35368,26758951,12428,17887175,12428,0,12428,0,0,0,0,0,0,100,0,22940,11345,11345,11345,125,11345,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,143620,21734,1.75922e+13,3.93273
655,2358000,28818802,38634,12267,0,0,18143,20491,0,0,0,0,0,0,100,0,24521,26783006,12265,17905335,12265,0,12265,0,0,0,0,0,0,100,0,12256,5895,5895,5895,233,5895,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,149990,27871,1.75922e+13,3.94442
656,2361600,28863624,44822,14598,0,0,20596,24226,0,0,0,0,0,0,100,0,64219,26846913,14599,17944588,14599,0,14599,0,0,0,0,0,0,100,0,49620,24654,24654,24654,156,24654,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,139935,17660,1.75922e+13,3.95835
657,2365200,28907298,43674,14162,0,0,19770,23904,0,0,0,0,0,0,100,0,27969,26874656,14149,17965534,14149,0,14149,0,0,0,0,0,0,100,0,13820,6797,6797,6797,113,6797,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,147287,24899,1.75922e+13,3.97184
658,2368800,28952149,44851,14177,0,0,21090,23761,0,0,0,0,0,0,100,0,35258,26909526,14194,17990066,14194,0,14194,0,0,0,0,0,0,100,0,21064,10338,10338,10338,194,10338,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,151143,28561,1.75922e+13,3.98538
659,2372400,28996455,44306,14268,0,0,20244,24062,0,0,0,0,0,0,100,0,38424,26947546,14266,18016209,14266,0,14266,0,0,0,0,0,0,100,0,24158,11877,11877,11877,202,11877,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,153532,30748,1.75922e+13,3.99898
660,2376000,29046634,50179,15778,0,0,23416,26763,0,0,0,0,0,0,100,0,55363,27002409,15765,18051523,15765,0,15765,0,0,0,0,0,0,100,0,39598,19549,19549,19549,250,19549,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,149748,26714,1.75922e+13,4.01402
661,2379600,29097760,51126,16504,0,0,23803,27323,0,0,0,0,0,0,100,0,55317,27057182,16501,18087160,16501,0,16501,0,0,0,0,0,0,100,0,38816,19136,19136,19136,272,19136,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,147113,23807,1.75922e+13,4.02975
662,2383200,29154056,56296,18063,1,0,25857,30438,1,0,0,0,1.77633e-05,0,99.9982,0,58155,27114503,18063,18124852,18063,0,18063,0,0,0,0,0,0,100,0,40092,19629,19629,19629,417,19629,0,0,0,0,0,0,0,0,0,100,0,8.8015e-06,0,99.9991,0,145547,21824,1.75922e+13,4.04698
663,2386800,29213071,59015,18841,0,0,27943,31072,0,0,0,0,0,0,100,0,56177,27170088,18851,18162070,18851,0,18851,0,0,0,0,0,0,100,0,37326,18367,18367,18367,296,18367,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,146031,22012,1.75922e+13,4.06496
664,2390400,29274285,61214,19600,2,0,28502,32710,2,0,0,0,3.26723e-05,0,99.9967,0,60083,27229839,19601,18201746,19601,0,19601,0,0,0,0,0,0,100,0,40482,20075,20075,20075,166,20075,0,0,0,0,0,0,0,0,0,100,0,1.65337e-05,0,99.9984,0,145557,21372,1.75922e+13,4.08365
665,2394000,29332442,58157,18629,0,0,26990,31167,0,0,0,0,0,0,100,0,51979,27281332,18623,18236804,18623,0,18623,0,0,0,0,0,0,100,0,33356,16435,16435,16435,243,16435,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,147745,23317,1.75922e+13,4.10141
666,2397600,29390088,57646,18570,1,0,26559,31086,1,0,0,0,1.73473e-05,0,99.9983,0,51981,27332831,18569,18271838,18569,0,18569,0,0,0,0,0,0,100,0,33412,16465,16465,16465,241,16465,0,0,0,0,0,0,0,0,0,100,0,9.16212e-06,0,99.9991,0,149849,25180,1.75922e+13,4.11912
667,2401200,29443697,53609,17113,0,0,25038,28571,0,0,0,0,0,0,100,0,39807,27372048,17117,18300005,17117,0,17117,0,0,0,0,0,0,100,0,22690,11050,11050,11050,295,11050,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,155916,30952,1.75922e+13,4.13544
668,2404800,29496606,52909,16779,0,0,24876,28033,0,0,0,0,0,0,100,0,52407,27423979,16783,18334362,16783,0,16783,0,0,0,0,0,0,100,0,35624,17574,17574,17574,238,17574,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,155125,29923,1.75922e+13,4.15145
669,2408400,29545175,48569,15496,0,0,22601,25968,0,0,0,0,0,0,100,0,47603,27471218,15489,18365726,15489,0,15489,0,0,0,0,0,0,100,0,32114,15875,15875,15875,182,15875,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,154739,29355,1.75922e+13,4.16622
670,2412000,29594443,49268,15787,0,0,22831,26437,0,0,0,0,0,0,100,0,38959,27509745,15785,18392882,15785,0,15785,0,0,0,0,0,0,100,0,23174,11371,11371,11371,216,11371,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,159153,33553,1.75922e+13,4.18127
671,2415600,29638024,43581,13933,0,0,20224,23357,0,0,0,0,0,0,100,0,29422,27538547,13936,18414251,13936,0,13936,0,0,0,0,0,0,100,0,15486,7433,7433,7433,310,7433,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,165656,39746,1.75922e+13,4.19456
672,2419200,29684577,46553,14621,0,0,21841,24712,0,0,0,0,0,0,100,0,55920,27594051,14624,18449315,14624,0,14624,0,0,0,0,0,0,100,0,41296,20440,20440,20440,208,20440,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,159840,33722,1.75922e+13,4.20851
